Policy Number,Number of Vehicles,Average Age,Gender Dummy,Married Dummy,Avg Veh Age,Fuel Type Dummy,Losses
160726,3,65.1,0,0,12.97,0,113.592863
125908,3,20.6,0,1,12.97,0,396.0988181
103179,3,65.1,1,1,8.02,0,210.3325329
114825,3,20.6,1,0,12.97,0,429.3403008
119204,3,65.1,0,1,2.5,1,728.1737695
112556,3,42.4,1,0,2.5,1,677.5407463
162849,3,20.6,0,0,2.5,1,539.3637156
169688,3,42.4,0,1,8.02,0,413.3197159
178775,3,65.1,0,0,2.5,0,186.8503764
135877,3,65.1,1,0,8.02,0,68.79881215
139891,3,65.1,1,1,2.5,0,270.399887
168056,3,20.6,1,1,12.97,1,664.2423112
169908,3,42.4,0,0,12.97,0,280.781273
178418,3,65.1,0,0,2.5,0,181.6005884
194260,3,65.1,0,0,12.97,0,136.9499219
105241,3,65.1,0,0,8.02,0,149.2953303
183178,3,42.4,1,0,12.97,0,204.6722834
173624,3,20.6,0,1,12.97,0,366.0362108
136543,3,65.1,0,0,8.02,0,193.3740988
148187,3,65.1,1,0,12.97,0,211.7846228
172038,3,65.1,1,1,2.5,0,98.35032902
149720,3,65.1,1,0,8.02,0,210.1623656
147197,3,65.1,0,1,8.02,0,268.4580461
122992,3,20.6,1,0,12.97,1,684.9732329
125208,3,65.1,1,1,2.5,0,432.707755
104775,3,65.1,1,0,8.02,0,53.891042
145981,3,20.6,1,0,12.97,0,269.235249
105156,3,42.4,0,1,8.02,0,457.9628483
135494,3,42.4,1,0,2.5,1,607.0810357
161391,3,42.4,0,1,12.97,0,375.0535035
167078,3,20.6,1,1,12.97,1,627.9072058
185720,3,42.4,0,1,2.5,1,617.4427847
160194,3,42.4,0,1,8.02,0,338.333264
189559,3,65.1,1,0,2.5,0,279.3035661
106476,3,42.4,0,0,2.5,0,415.6381902
168640,3,65.1,1,0,12.97,0,86.59232756
131638,3,42.4,1,0,8.02,0,370.165043
132805,3,20.6,0,1,12.97,0,311.6227524
197436,3,42.4,1,1,2.5,1,708.7560801
195698,3,20.6,1,0,12.97,1,582.2666052
110745,3,20.6,1,0,12.97,0,403.2019585
155379,3,42.4,0,0,12.97,0,184.127155
187776,3,65.1,0,1,8.02,0,144.562484
158864,3,20.6,1,1,8.02,1,1002.27879
195404,3,65.1,0,0,12.97,0,162.9468688
171986,3,65.1,0,1,8.02,0,61.69388936
199252,3,42.4,1,1,2.5,1,737.9240961
175758,3,65.1,1,0,2.5,0,37.55027467
106317,3,65.1,1,1,8.02,0,202.7412844
177150,3,65.1,0,0,8.02,0,292.2918382
163886,3,65.1,1,0,12.97,0,59.06325549
166911,3,42.4,0,0,8.02,0,296.9827634
112512,3,42.4,1,0,12.97,0,268.1174236
165882,3,65.1,0,0,2.5,0,103.5107252
189180,3,20.6,1,1,12.97,0,401.1068785
169405,3,65.1,0,0,8.02,0,110.6284884
131281,3,65.1,1,0,2.5,0,430.2231153
109003,3,42.4,1,0,2.5,0,472.9943625
179421,3,42.4,0,0,8.02,0,301.6203459
176553,3,20.6,1,0,12.97,0,239.3866933
146859,3,42.4,1,0,2.5,1,533.8138112
120582,3,42.4,1,0,8.02,0,340.8476184
157495,3,42.4,1,1,8.02,0,495.3473402
198752,3,42.4,1,0,12.97,0,309.5275766
191589,3,65.1,0,0,8.02,0,90.96473248
124963,3,42.4,0,0,8.02,0,326.1645728
106213,3,65.1,1,1,2.5,0,81.4208887
165809,3,42.4,1,0,8.02,0,343.8024341
127083,3,20.6,0,0,12.97,0,237.8048754
108301,3,20.6,0,1,12.97,1,681.7601798
179570,3,42.4,0,0,2.5,1,604.9855479
178149,3,42.4,0,1,12.97,0,399.1592176
120448,3,42.4,1,0,8.02,0,339.0030757
160413,3,42.4,0,0,8.02,0,318.8629879
147889,3,42.4,1,1,8.02,0,438.665973
159872,3,65.1,0,0,2.5,1,517.8114409
119843,3,20.6,0,0,12.97,0,168.507276
122166,3,42.4,0,0,2.5,0,376.4119155
106049,3,20.6,1,0,8.02,1,682.3533622
197963,3,65.1,0,1,8.02,0,251.7472081
163644,3,42.4,1,0,12.97,0,315.5611003
122093,3,20.6,1,0,8.02,1,581.550003
187488,3,20.6,0,1,8.02,1,763.6360013
107732,3,42.4,0,1,12.97,0,357.6420146
131083,3,42.4,1,0,2.5,0,430.6421926
100609,3,20.6,0,1,2.5,1,1141.298387
182805,3,65.1,1,1,12.97,0,82.80010174
106850,3,20.6,1,0,8.02,0,440.7947497
154189,3,42.4,1,0,2.5,1,601.6753911
130703,3,42.4,0,0,8.02,0,370.5898533
101407,3,42.4,1,0,2.5,0,392.4860907
150876,3,42.4,0,0,8.02,0,325.0693377
111976,3,42.4,1,0,8.02,0,350.4480587
169741,3,42.4,0,1,2.5,1,734.8100542
183731,3,42.4,1,0,2.5,0,401.2398028
113505,3,42.4,1,0,2.5,1,602.8252592
169562,3,65.1,0,1,8.02,0,133.7874856
124875,3,42.4,0,0,2.5,1,626.2477129
140920,3,20.6,1,1,2.5,1,994.5109291
152008,3,65.1,0,1,12.97,0,16.47449989
162454,3,42.4,0,1,2.5,1,770.149042
196428,3,65.1,1,0,8.02,0,280.863753
188100,3,20.6,1,1,12.97,1,504.8639467
151512,3,65.1,1,1,8.02,0,301.0920538
176291,3,20.6,0,1,12.97,0,445.5253649
161194,3,42.4,0,0,2.5,1,568.1035644
140215,3,65.1,1,1,12.97,0,216.7305363
145777,3,20.6,0,1,12.97,1,563.0131992
196053,3,65.1,0,0,8.02,0,225.8028494
128683,3,65.1,0,1,12.97,0,133.2352704
140656,3,20.6,1,1,12.97,1,715.1642346
176288,3,42.4,0,1,8.02,0,379.6260286
154848,3,42.4,0,1,12.97,0,428.8885515
145754,3,42.4,0,1,2.5,1,619.4956953
120169,3,42.4,1,0,8.02,0,374.0012739
169084,3,20.6,1,1,12.97,0,404.4477972
151564,3,42.4,1,0,8.02,0,411.933519
143519,3,65.1,1,1,2.5,0,86.02090789
110315,3,42.4,0,0,8.02,0,342.8995743
163533,3,20.6,0,0,12.97,0,165.8405147
193615,3,65.1,1,1,8.02,0,45.1664325
145651,3,20.6,0,1,12.97,0,480.1608244
192270,3,65.1,0,1,12.97,0,205.7500451
160811,3,20.6,1,1,12.97,1,819.5961656
195171,3,65.1,1,0,2.5,0,52.84267257
178693,3,20.6,1,1,8.02,1,685.1143207
101728,3,20.6,0,1,12.97,0,302.1749564
139207,3,42.4,0,0,2.5,0,425.0964309
102346,3,20.6,1,0,12.97,0,298.2323025
166018,3,42.4,1,0,8.02,0,373.7460352
159787,3,20.6,1,1,12.97,1,663.0013146
114999,3,20.6,1,0,8.02,1,611.5135423
181894,3,20.6,1,0,12.97,1,584.9928807
188055,3,20.6,0,1,12.97,0,490.4523918
171930,3,20.6,0,1,8.02,1,704.5082833
128481,3,65.1,0,0,8.02,0,294.6244362
113622,3,65.1,1,1,12.97,0,57.68439327
118576,3,20.6,0,0,8.02,0,386.7767284
190856,3,42.4,1,0,2.5,1,553.52436
155004,3,42.4,0,1,8.02,0,339.6570056
150503,3,42.4,1,1,2.5,1,880.0825294
122379,3,20.6,0,0,12.97,0,218.1995744
116433,3,42.4,1,1,2.5,1,915.5152136
152317,3,20.6,1,1,8.02,1,1265.998313
131801,3,42.4,0,0,8.02,0,344.1885488
141030,3,20.6,1,0,12.97,1,514.7311087
115585,3,65.1,1,0,8.02,0,200.4243184
176116,3,65.1,1,1,8.02,0,346.0747865
191073,3,20.6,1,1,12.97,1,1017.283924
134726,3,20.6,0,1,12.97,0,383.011526
186429,3,42.4,0,1,12.97,0,262.1489059
176964,3,65.1,0,0,8.02,0,291.4284143
196942,3,42.4,1,1,12.97,0,388.9023917
109807,3,65.1,0,1,8.02,0,384.0884018
142396,3,42.4,1,0,2.5,1,593.7606112
110177,3,42.4,1,1,12.97,0,316.0836756
111787,3,20.6,0,1,8.02,0,417.3126082
105249,3,65.1,1,0,8.02,0,263.2503566
112202,3,42.4,1,0,8.02,0,317.4971253
143609,3,65.1,0,0,8.02,0,282.8026485
193954,3,42.4,1,1,12.97,0,422.3681748
132312,3,20.6,1,0,12.97,1,703.9341038
126538,3,65.1,0,1,12.97,0,138.9115574
113718,3,65.1,1,0,12.97,0,16.09391973
141672,3,20.6,1,1,12.97,0,342.9189128
100458,3,65.1,0,1,12.97,0,128.4923283
109517,3,42.4,1,1,8.02,0,454.7726978
196895,3,20.6,0,0,8.02,0,488.227282
108466,3,65.1,1,1,12.97,0,428.9311772
138414,3,20.6,1,1,12.97,1,984.9714047
125126,3,20.6,1,1,8.02,1,1093.141561
137414,3,42.4,1,0,2.5,1,574.399332
137880,3,20.6,0,1,12.97,0,207.658368
100303,3,20.6,0,1,2.5,1,712.8656995
155863,3,65.1,0,0,12.97,0,210.829491
108944,3,42.4,0,0,8.02,0,272.6997251
123965,3,65.1,0,0,12.97,0,142.4978964
131356,3,42.4,1,1,8.02,0,464.6240989
162806,3,20.6,1,1,12.97,1,571.0066707
189016,3,65.1,0,0,2.5,0,96.51896574
102852,3,20.6,0,1,12.97,1,614.3353233
116000,3,42.4,0,1,2.5,0,497.7211086
161852,3,20.6,0,0,2.5,1,543.6092206
109147,3,42.4,0,0,12.97,0,318.2893902
120281,3,20.6,1,0,8.02,1,841.7800349
196457,3,65.1,1,0,8.02,0,294.8200829
197242,3,42.4,1,0,2.5,0,473.0839452
152506,3,42.4,0,0,12.97,0,259.9785414
191922,3,20.6,1,1,8.02,1,1035.803278
127818,3,42.4,1,1,12.97,0,443.9090315
114351,3,42.4,1,1,12.97,0,410.3906928
122469,3,20.6,1,1,12.97,1,552.7515415
106690,3,42.4,0,1,8.02,0,363.7587341
158673,3,42.4,0,1,12.97,0,419.042823
195078,3,20.6,1,1,8.02,1,584.1028246
100956,3,20.6,0,0,8.02,0,426.0055263
155472,3,42.4,0,0,12.97,0,336.4670809
133893,3,42.4,0,0,12.97,0,304.6095956
133124,3,65.1,0,0,12.97,0,85.80766767
110823,3,42.4,1,0,2.5,1,536.6853095
143119,3,65.1,1,0,8.02,0,194.2179076
132911,3,20.6,0,0,2.5,0,447.7142831
101286,3,65.1,0,0,12.97,0,216.5320216
186434,3,20.6,0,0,8.02,0,414.6705578
164774,3,42.4,1,1,12.97,0,404.1123008
122169,3,20.6,0,0,2.5,1,506.9099905
136266,3,65.1,1,1,2.5,0,469.964291
104633,3,42.4,1,1,8.02,0,486.1554713
142057,3,20.6,1,0,12.97,0,377.3766415
150335,3,42.4,0,1,2.5,1,661.6758331
170833,3,42.4,0,0,2.5,0,425.262654
190637,3,20.6,1,0,8.02,0,498.7428318
197814,3,42.4,1,1,12.97,0,250.244213
133972,3,65.1,0,1,8.02,0,319.4656502
197110,3,20.6,0,0,12.97,0,166.7179783
172278,3,42.4,1,0,8.02,0,355.368379
179034,3,65.1,0,0,8.02,0,266.6488728
187115,3,42.4,1,1,2.5,1,668.5719867
173914,3,42.4,1,0,2.5,1,630.997314
170065,3,65.1,1,0,8.02,0,37.0624991
154566,3,20.6,0,0,8.02,0,320.2235935
161095,3,42.4,0,1,12.97,0,131.1657194
108024,3,42.4,1,0,12.97,0,285.1148334
180198,3,42.4,1,1,2.5,0,438.1639396
150326,3,20.6,1,1,12.97,1,651.8411728
184954,3,42.4,0,0,8.02,0,366.2593322
137337,3,42.4,1,1,8.02,0,444.4498458
185414,3,42.4,0,0,8.02,0,365.0512636
181343,3,42.4,0,0,8.02,0,325.9104854
193505,3,65.1,1,0,12.97,0,111.3633951
132196,3,20.6,0,0,12.97,0,189.5305195
120106,3,42.4,1,0,12.97,0,126.1228945
193963,3,65.1,1,0,12.97,0,225.0972474
180278,3,20.6,1,0,2.5,1,603.4243667
181099,3,20.6,1,1,12.97,1,1120.12851
185951,3,20.6,1,0,12.97,0,251.9960488
112760,3,65.1,0,0,8.02,0,71.80712459
171816,3,20.6,1,0,12.97,0,192.9318487
129660,3,42.4,0,1,8.02,0,379.6942352
102507,3,20.6,1,1,12.97,0,278.4217692
174143,3,42.4,0,0,12.97,0,230.9309007
191411,3,65.1,1,1,8.02,0,225.4229908
148211,3,65.1,0,0,8.02,0,156.8181207
150215,3,42.4,1,1,8.02,0,470.4042582
163552,3,42.4,1,0,12.97,0,181.3666447
108069,3,42.4,1,1,12.97,0,239.283694
155835,3,42.4,0,1,2.5,0,459.5673309
105601,3,20.6,0,0,12.97,0,123.5602154
197903,3,42.4,0,1,2.5,1,690.1345826
110623,3,42.4,1,0,2.5,1,511.9737592
122896,3,65.1,0,1,12.97,0,206.0140439
117458,3,20.6,0,1,8.02,1,800.818839
136454,3,65.1,1,0,2.5,0,446.9364469
151376,3,65.1,1,1,12.97,0,157.0194721
122508,3,65.1,0,0,12.97,0,220.1351237
101944,3,42.4,0,0,2.5,0,407.5406097
116562,3,42.4,0,1,12.97,0,316.5779989
158823,3,42.4,1,0,2.5,0,379.6722838
162790,3,42.4,0,0,2.5,1,603.6616696
102209,3,20.6,1,0,12.97,0,235.6602821
100420,3,42.4,1,1,8.02,1,523.084682
125098,3,65.1,1,1,8.02,0,79.93536521
195462,3,65.1,0,1,12.97,0,198.965951
177322,3,42.4,1,0,2.5,1,530.8330641
161558,3,42.4,0,1,2.5,0,430.1435472
164167,3,20.6,1,0,12.97,0,337.5997169
112903,3,65.1,0,1,2.5,0,441.3103863
124671,3,42.4,1,1,2.5,1,669.1662155
116997,3,42.4,0,1,8.02,0,363.8162131
134062,3,42.4,1,0,12.97,0,337.1969806
154299,3,42.4,1,0,8.02,0,413.3484585
198232,3,65.1,1,0,2.5,0,341.3515381
156478,3,65.1,0,1,8.02,0,82.45299676
166932,3,65.1,1,1,12.97,0,30.31565715
119241,3,42.4,1,1,2.5,1,790.1389191
118811,3,42.4,1,1,2.5,1,884.6429806
195678,3,65.1,0,0,2.5,0,227.7406491
199430,3,65.1,0,1,8.02,0,100.4205333
136718,3,65.1,0,1,2.5,0,256.6426024
140338,3,20.6,0,1,2.5,1,549.4615996
142652,3,20.6,0,1,12.97,0,494.7451375
141568,3,20.6,1,1,12.97,1,582.4509006
157731,3,65.1,0,0,2.5,0,483.1804634
181066,3,20.6,1,0,12.97,0,368.8470038
160147,3,42.4,0,0,8.02,0,372.1326209
126987,3,20.6,1,0,12.97,0,400.7494328
198440,3,42.4,1,1,12.97,0,329.742425
134286,3,20.6,1,1,12.97,1,571.0311774
154000,3,65.1,0,1,12.97,0,170.1828617
137600,3,42.4,0,1,8.02,0,446.5730685
115714,3,65.1,1,0,2.5,0,330.4842953
111160,3,65.1,0,1,12.97,0,81.85843404
118463,3,42.4,0,0,12.97,0,172.3553627
193616,3,65.1,0,0,2.5,0,63.76613471
164524,3,20.6,0,0,12.97,0,215.4890519
109726,3,65.1,0,1,12.97,0,183.2439798
177319,3,65.1,1,0,12.97,0,352.6882863
121593,3,20.6,1,1,8.02,1,878.9935855
174093,3,42.4,1,0,8.02,0,333.9880075
151097,3,65.1,1,0,12.97,0,281.8606979
137141,3,42.4,0,1,12.97,0,318.4334379
103755,3,42.4,1,1,2.5,1,847.3281865
190492,3,42.4,0,1,8.02,0,442.1869973
178609,3,20.6,1,0,12.97,1,690.6259334
180891,3,20.6,0,0,8.02,0,253.1215171
104458,3,42.4,1,1,2.5,1,833.740771
128644,3,65.1,0,1,8.02,0,141.0194911
103872,3,20.6,1,0,12.97,0,431.3719661
108553,3,20.6,1,1,2.5,1,1299.059765
130806,3,20.6,1,0,12.97,0,431.8164641
144911,3,20.6,1,0,8.02,0,439.2788954
100664,3,65.1,1,0,12.97,0,325.4016644
146455,3,42.4,1,0,12.97,0,330.9539262
159261,3,42.4,1,0,2.5,1,657.8315098
178087,3,20.6,0,0,12.97,0,125.6791073
108673,3,20.6,0,1,12.97,0,309.5079244
184589,3,20.6,1,1,12.97,1,1096.765535
104955,3,20.6,0,0,12.97,0,164.4273179
109414,3,65.1,1,0,8.02,0,35.84183739
135642,3,20.6,1,1,12.97,1,562.5482144
148603,3,42.4,0,0,8.02,0,341.1694065
145560,3,20.6,0,0,12.97,0,258.6640919
198244,3,42.4,1,1,8.02,0,474.7189621
133629,3,20.6,1,1,12.97,1,1094.091621
147254,3,65.1,0,1,8.02,0,124.0761077
176615,3,20.6,0,1,8.02,0,403.5725088
188935,3,42.4,1,0,8.02,0,381.3059277
174342,3,20.6,1,0,2.5,1,659.249757
153986,3,42.4,1,1,8.02,0,475.0068252
131109,3,42.4,1,1,8.02,0,446.5640427
121036,3,20.6,1,0,2.5,1,812.6058671
119795,3,42.4,0,1,8.02,0,410.0049702
197934,3,65.1,0,1,2.5,1,505.3069656
151023,3,42.4,0,1,2.5,1,586.5051397
142927,3,65.1,1,0,2.5,0,372.4882643
155457,3,20.6,0,0,12.97,0,294.349948
189837,3,42.4,0,1,8.02,0,471.8267349
160150,3,65.1,1,0,8.02,0,219.661608
104425,3,42.4,1,1,2.5,0,496.2508304
177206,3,20.6,0,1,12.97,0,186.0547352
176764,3,42.4,0,0,8.02,0,275.3316651
101145,3,42.4,0,1,8.02,0,389.0604522
116323,3,20.6,0,0,12.97,0,236.1908828
139039,3,20.6,0,1,2.5,1,871.983205
126335,3,65.1,1,0,8.02,0,35.84046263
191440,3,42.4,1,0,8.02,0,334.2720603
196539,3,42.4,0,1,8.02,0,464.082626
125152,3,42.4,0,0,12.97,0,254.1878307
113202,3,65.1,1,1,2.5,0,443.7570469
134970,3,42.4,1,1,8.02,0,426.9031577
154373,3,42.4,1,1,8.02,1,511.9265755
103993,3,42.4,0,1,8.02,0,377.0024966
144105,3,42.4,0,0,2.5,1,593.7741147
157339,3,20.6,1,1,12.97,1,501.9788486
192402,3,20.6,0,0,12.97,0,218.8950009
157407,3,20.6,0,0,8.02,0,458.1800391
171548,3,20.6,0,1,2.5,1,1078.598204
114779,3,65.1,0,1,2.5,0,64.23003046
192539,3,65.1,0,1,8.02,0,320.9715915
186477,3,20.6,0,1,12.97,1,658.0923631
192777,3,42.4,1,1,2.5,1,697.3411895
156809,3,42.4,0,1,2.5,1,749.2786847
141692,3,42.4,0,1,8.02,0,402.3263418
154248,3,42.4,0,1,8.02,0,410.7412796
161620,3,20.6,0,0,12.97,0,124.5419691
190272,3,65.1,0,1,2.5,0,52.31631384
161133,3,65.1,0,1,2.5,0,429.5967528
121389,3,42.4,0,1,2.5,1,764.3024432
135562,3,65.1,1,0,8.02,0,80.99372304
120745,3,42.4,1,0,8.02,0,401.2842426
155514,3,65.1,1,1,2.5,0,404.0128634
112204,3,42.4,1,1,8.02,1,564.435626
194451,3,42.4,0,0,8.02,0,346.1351912
197203,3,65.1,0,1,2.5,0,209.0993733
133704,3,65.1,0,1,2.5,1,626.5491835
195235,3,20.6,0,0,12.97,0,292.367162
107673,3,42.4,1,0,2.5,0,398.4086021
140198,3,20.6,1,0,12.97,0,403.4462956
144571,3,42.4,0,1,8.02,0,340.6393441
174974,3,20.6,1,0,12.97,0,242.069893
127480,3,20.6,0,1,12.97,1,516.6068537
102292,3,20.6,0,0,12.97,0,378.368312
177758,3,65.1,0,1,8.02,0,52.01138969
164235,3,20.6,0,0,12.97,0,166.2082968
161155,3,42.4,1,0,2.5,1,636.5105846
121810,3,65.1,1,1,2.5,0,155.4189571
122581,3,65.1,0,0,2.5,0,45.2596903
171613,3,42.4,1,1,2.5,1,920.5813617
191346,3,65.1,0,1,2.5,0,351.6841533
147389,3,20.6,0,1,8.02,1,731.3215187
128144,3,42.4,1,0,8.02,0,358.285605
150949,3,20.6,0,0,12.97,0,240.3339434
114359,3,65.1,1,1,12.97,0,142.9188975
154729,3,20.6,0,0,12.97,0,182.8532659
160668,3,65.1,0,0,12.97,0,124.0040164
170217,3,42.4,1,0,8.02,0,354.1951505
169651,3,42.4,1,1,2.5,0,478.0020698
170704,3,20.6,1,0,12.97,0,341.7086908
162873,3,65.1,1,1,12.97,0,318.5117924
190084,3,65.1,1,0,12.97,0,208.3529943
136016,3,42.4,1,0,8.02,0,363.9676756
124485,3,42.4,1,0,8.02,0,407.0164062
149283,3,65.1,0,0,8.02,0,172.5748663
188422,3,20.6,1,0,2.5,1,746.3830767
197005,3,42.4,1,1,8.02,0,443.629057
107917,3,20.6,1,1,12.97,1,527.0086334
100438,3,42.4,1,0,8.02,0,400.9269963
102613,3,65.1,0,0,2.5,0,132.3852185
121214,3,42.4,1,0,2.5,1,554.9753541
185503,3,42.4,1,1,2.5,1,585.611415
142715,3,42.4,1,0,12.97,0,284.6856048
147765,3,65.1,1,0,12.97,0,70.00565285
172462,3,65.1,0,0,8.02,0,178.4709609
183014,3,42.4,0,0,2.5,0,446.5017736
187419,3,42.4,1,1,8.02,0,492.0101209
102966,3,42.4,0,0,2.5,0,325.4272548
109063,3,65.1,0,0,8.02,0,73.17241539
164359,3,42.4,1,0,2.5,1,584.6503363
160535,3,20.6,1,1,8.02,1,1020.479783
184943,3,20.6,0,0,12.97,0,307.6357729
107099,3,42.4,0,1,2.5,1,693.7368884
119649,3,42.4,0,1,2.5,0,435.6844113
193377,3,42.4,1,1,2.5,1,725.0004017
164070,3,42.4,0,0,8.02,0,337.4037694
174658,3,42.4,1,0,2.5,1,676.3882247
194202,3,20.6,0,0,2.5,0,478.5992078
121330,3,42.4,1,1,12.97,0,358.2696999
143394,3,65.1,1,0,8.02,0,195.396991
142176,3,42.4,0,1,8.02,0,403.7961705
134795,3,20.6,0,0,12.97,0,110.3025653
183636,3,65.1,1,1,8.02,0,51.63782265
143074,3,20.6,0,1,8.02,1,622.2253314
126286,3,65.1,1,1,12.97,0,242.1154048
174937,3,20.6,1,1,12.97,0,457.1156862
162843,3,65.1,1,0,8.02,0,326.8851808
162389,3,42.4,1,1,2.5,0,381.6267381
136239,3,20.6,1,1,8.02,1,724.4198456
124322,3,42.4,0,0,12.97,0,310.5947859
120210,3,20.6,0,0,12.97,0,295.1269042
162461,3,65.1,1,1,8.02,0,368.4560306
149049,3,20.6,0,1,12.97,1,604.877098
141061,3,42.4,1,0,8.02,0,384.4978346
145380,3,20.6,0,1,12.97,0,323.0925407
151329,3,65.1,0,1,2.5,0,193.6240177
162473,3,20.6,1,0,12.97,1,685.7656083
108227,3,65.1,1,1,12.97,0,80.56296598
180183,3,65.1,0,1,8.02,0,114.6169331
121400,3,42.4,1,1,8.02,0,448.7766873
177289,3,65.1,1,0,12.97,0,125.7227704
117437,3,65.1,0,0,2.5,0,107.2227766
118355,3,20.6,1,1,12.97,1,945.3620797
109550,3,65.1,0,0,12.97,0,120.5440216
118368,3,42.4,0,0,12.97,0,232.4521862
155289,3,20.6,0,0,12.97,0,148.6353199
102874,3,20.6,0,0,12.97,0,204.95908
187105,3,42.4,1,0,2.5,1,651.9154879
149661,3,42.4,1,0,2.5,1,586.8401022
102726,3,65.1,0,0,8.02,0,173.3381687
184701,3,20.6,0,1,12.97,1,559.0372689
159778,3,42.4,1,0,8.02,0,346.313464
124779,3,20.6,1,1,12.97,1,646.6307467
191823,3,42.4,1,0,2.5,1,657.7115524
140894,3,20.6,1,1,12.97,1,741.6520164
133452,3,20.6,1,0,12.97,0,414.609823
141603,3,65.1,1,0,12.97,0,230.930367
151058,3,65.1,1,1,2.5,0,272.4736288
163060,3,42.4,0,1,8.02,0,381.9142724
127607,3,65.1,1,0,8.02,0,323.9677269
123300,3,65.1,1,0,8.02,0,224.0523894
189749,3,20.6,1,1,8.02,1,630.2061658
171552,3,20.6,0,1,12.97,0,204.2349164
158063,3,20.6,0,0,12.97,0,471.4209351
110604,3,20.6,0,0,12.97,0,223.8614904
132375,3,42.4,1,0,8.02,0,388.0066414
189413,3,42.4,0,1,2.5,1,587.1796237
175438,3,42.4,0,0,12.97,0,245.2365078
124577,3,42.4,1,1,2.5,1,590.0447627
128756,3,20.6,0,1,12.97,0,455.7646207
144482,3,20.6,1,1,8.02,1,789.6978699
113553,3,42.4,0,1,12.97,0,314.9887539
114230,3,20.6,0,0,12.97,0,242.684074
154782,3,42.4,1,0,2.5,1,545.6882857
185039,3,20.6,0,1,12.97,0,360.5706407
198404,3,42.4,0,1,2.5,1,699.9012311
154644,3,20.6,1,0,8.02,0,338.417008
121497,3,20.6,1,1,12.97,1,564.343477
173740,3,20.6,1,0,12.97,1,546.6375649
126746,3,42.4,1,0,8.02,0,361.475884
108959,3,65.1,1,1,2.5,1,649.0457704
118256,3,20.6,0,1,12.97,0,299.4129266
109730,3,42.4,1,1,8.02,0,456.344638
138205,3,65.1,0,1,8.02,0,98.98947239
143239,3,20.6,1,1,8.02,1,1168.957156
131704,3,20.6,0,0,12.97,0,237.0407509
192747,3,20.6,0,0,12.97,0,185.6792609
174281,3,20.6,0,1,8.02,0,469.8495943
183395,3,20.6,0,0,8.02,0,399.6369887
159166,3,65.1,1,0,12.97,0,217.6535603
193108,3,20.6,0,1,12.97,0,297.8965927
167137,3,65.1,1,1,8.02,0,385.9814073
139973,3,42.4,0,0,2.5,0,365.7678726
196147,3,65.1,1,1,2.5,0,274.8692495
130691,3,42.4,0,1,12.97,0,354.5028023
143916,3,42.4,1,0,12.97,0,183.5154636
145461,3,65.1,1,1,12.97,0,335.8424386
164588,3,65.1,1,1,12.97,0,99.39182437
190557,3,20.6,0,0,12.97,0,128.2515031
146977,3,20.6,0,1,12.97,1,577.8884849
148543,3,20.6,1,1,12.97,1,1188.744129
149532,3,42.4,0,0,12.97,0,305.0855007
101265,3,42.4,0,1,8.02,0,372.7246494
194646,3,65.1,0,1,8.02,0,100.9401647
143383,3,42.4,0,1,12.97,0,341.1446327
169410,3,20.6,0,1,12.97,0,360.4024528
142398,3,42.4,0,0,8.02,0,324.0121677
175308,3,42.4,1,0,2.5,1,528.6530207
175994,3,20.6,1,1,8.02,1,723.0670895
116750,3,65.1,0,0,2.5,0,264.9156003
126985,3,20.6,0,1,12.97,0,262.0928116
193882,3,65.1,0,0,8.02,0,350.277242
108840,3,42.4,1,0,12.97,0,335.4308506
164342,3,20.6,1,1,12.97,1,836.5161262
196348,3,65.1,1,0,8.02,0,121.3427129
190832,3,20.6,1,1,12.97,1,812.2123093
107934,3,42.4,1,0,8.02,0,349.4433066
196040,3,20.6,1,1,12.97,1,559.5988379
157434,3,42.4,0,0,2.5,1,585.0351549
125626,3,20.6,0,1,12.97,0,364.9645903
197757,3,20.6,1,1,8.02,1,795.014178
124866,3,65.1,0,1,8.02,0,233.0871264
172677,3,42.4,1,0,8.02,0,369.4695395
103549,3,42.4,1,0,2.5,0,410.2967298
190851,3,20.6,0,0,12.97,0,460.6325193
188882,3,65.1,0,0,8.02,0,104.7313367
179485,3,65.1,0,0,2.5,0,441.6845237
134360,3,65.1,1,0,12.97,0,30.01958668
123068,3,65.1,0,0,12.97,0,131.3389266
158150,3,65.1,0,1,12.97,0,111.8627906
157994,3,20.6,1,1,12.97,0,498.2880731
103308,3,42.4,1,1,12.97,0,176.0687113
102026,3,65.1,0,0,2.5,0,453.8406352
177155,3,65.1,1,1,8.02,0,141.3235751
183329,3,42.4,0,1,2.5,1,687.3164652
146039,3,42.4,0,1,2.5,1,782.658998
106044,3,65.1,0,0,2.5,0,290.7665179
190171,3,42.4,0,0,8.02,0,297.3618365
131408,3,42.4,0,0,8.02,0,303.3747837
196681,3,20.6,1,0,12.97,1,605.1992338
163671,3,20.6,1,0,12.97,0,326.194937
113304,3,65.1,1,0,2.5,0,264.3370459
199880,3,42.4,0,1,2.5,0,413.4234023
164795,3,65.1,0,0,12.97,0,186.7640373
195104,3,20.6,1,0,12.97,0,151.5064785
198620,3,20.6,1,1,12.97,1,662.1250573
196341,3,42.4,1,0,2.5,0,452.8524893
118521,3,42.4,0,0,2.5,1,538.0067996
179908,3,20.6,0,1,12.97,1,730.8661549
138789,3,42.4,1,0,2.5,1,541.441289
153355,3,42.4,1,1,12.97,0,305.4003966
185715,3,20.6,0,0,8.02,0,442.7886923
